日期,确诊,治愈,死亡,新增确诊
4.15,1019,1014,4,0
4.16,1019,1014,4,0
4.17,1019,1015,4,0
4.18,1019,1015,4,0
4.19,1019,1015,4,0
4.20,1019,1015,4,0
4.21,1019,1015,4,0
4.22,1019,1015,4,0
4.23,1019,1015,4,0
4.24,1019,1015,4,0
4.25,1019,1015,4,0
4.26,1019,1015,4,0
4.27,1019,1015,4,0
4.28,1019,1015,4,0
4.29,1019,1015,4,0
4.30,1019,1015,4,0
5.1,1019,1015,4,0
5.2,1019,1015,4,0
5.3,1019,1015,4,0
5.4,1019,1015,4,0
5.5,1019,1015,4,0
5.6,1019,1015,4,0
5.7,1019,1015,4,0
5.8,1019,1015,4,0
5.9,1019,1015,4,0
5.10,1019,1015,4,0
5.11,1019,1015,4,0
5.12,1019,1015,4,0
5.13,1019,1015,4,0
5.14,1019,1015,4,0
5.15,1019,1015,4,0
5.16,1019,1015,4,0
5.17,1019,1015,4,0
5.18,1019,1015,4,0
5.19,1019,1015,4,0
5.20,1019,1015,4,0
5.21,1019,1015,4,0
5.22,1019,1015,4,0
5.23,1019,1015,4,0
5.24,1019,1015,4,0
5.25,1019,1015,4,0
5.26,1019,1015,4,0
5.27,1019,1015,4,0
5.28,1019,1015,4,0
5.29,1019,1015,4,0
5.30,1019,1015,4,0
5.31,1019,1015,4,0
6.1,1019,1015,4,0
6.2,1019,1015,4,0
6.3,1019,1015,4,0
6.4,1019,1015,4,0
6.5,1019,1015,4,0
6.6,1019,1015,4,0
6.7,1019,1015,4,0
6.8,1019,1015,4,0
6.9,1019,1015,4,0
6.10,1019,1015,4,0
6.11,1019,1015,4,0
6.12,1019,1015,4,0
6.13,1019,1015,4,0
6.14,1019,1015,4,0
6.15,1019,1015,4,0
6.16,1019,1015,4,0
6.17,1019,1015,4,0
6.18,1019,1015,4,0
6.19,1019,1015,4,0
6.20,1019,1015,4,0
6.21,1019,1015,4,0
6.22,1019,1015,4,0
6.23,1019,1015,4,0
6.24,1019,1015,4,0
6.25,1019,1015,4,0
6.26,1019,1015,4,0
6.27,1019,1015,4,0
6.28,1019,1015,4,0
6.29,1019,1015,4,0
6.30,1019,1015,4,0
7.1,1019,1015,4,0
7.2,1019,1015,4,0
7.3,1019,1015,4,0
7.4,1019,1015,4,0
7.5,1019,1015,4,0
7.6,1019,1015,4,0
7.7,1019,1015,4,0
7.8,1019,1015,4,0
7.9,1019,1015,4,0
7.10,1019,1015,4,0
7.11,1019,1015,4,0
7.12,1019,1015,4,0
7.13,1019,1015,4,0
7.14,1019,1015,4,0
7.15,1019,1015,4,0
7.16,1019,1015,4,0
7.17,1019,1015,4,0
7.18,1019,1015,4,0
7.19,1019,1015,4,0
7.20,1019,1015,4,0
7.21,1019,1015,4,0
7.22,1019,1015,4,0
7.23,1019,1015,4,0
7.24,1019,1015,4,0
7.25,1019,1015,4,0
7.26,1019,1015,4,0
7.27,1019,1015,4,0
7.28,1019,1015,4,0
7.29,1019,1015,4,0
7.30,1019,1015,4,0
7.31,1019,1015,4,0
8.1,1019,1015,4,0
8.2,1019,1015,4,0
8.3,1019,1015,4,0
8.4,1019,1015,4,0
8.5,1019,1015,4,0
8.6,1019,1015,4,0
8.7,1019,1015,4,0
8.8,1019,1015,4,0
8.9,1019,1015,4,0
8.10,1019,1015,4,0
8.11,1019,1015,4,0
8.12,1019,1015,4,0
8.13,1019,1015,4,0
8.14,1019,1015,4,0
8.15,1019,1015,4,0
8.16,1019,1015,4,0
8.17,1019,1015,4,0
8.18,1019,1015,4,0
8.19,1019,1015,4,0
8.20,1019,1015,4,0
8.21,1019,1015,4,0
8.22,1019,1015,4,0
8.23,1019,1015,4,0
8.24,1019,1015,4,0
8.25,1019,1015,4,0
8.26,1019,1015,4,0
8.27,1019,1015,4,0
8.28,1019,1015,4,0
8.29,1019,1015,4,0
8.30,1019,1015,4,0
8.31,1019,1015,4,0
9.1,1019,1015,4,0
9.2,1019,1015,4,0
9.3,1019,1015,4,0
9.4,1019,1015,4,0
9.5,1019,1015,4,0
9.6,1019,1015,4,0
9.7,1019,1015,4,0
9.8,1019,1015,4,0
9.9,1019,1015,4,0
9.10,1019,1015,4,0
9.11,1019,1015,4,0
9.12,1019,1015,4,0
9.13,1019,1015,4,0
9.14,1019,1015,4,0
9.15,1019,1015,4,0
9.16,1019,1015,4,0
9.17,1019,1015,4,0
9.18,1019,1015,4,0
9.19,1019,1015,4,0
9.20,1019,1015,4,0
9.21,1019,1015,4,0
9.22,1019,1015,4,0
9.23,1019,1015,4,0
9.24,1019,1015,4,0
9.25,1019,1015,4,0
9.26,1019,1015,4,0
9.27,1019,1015,4,0
9.28,1019,1015,4,0
9.29,1019,1015,4,0
9.30,1019,1015,4,0
10.1,1019,1015,4,0
10.2,1019,1015,4,0
10.3,1019,1015,4,0
10.4,1019,1015,4,0
10.5,1019,1015,4,0
10.6,1019,1015,4,0
10.7,1019,1015,4,0
10.8,1019,1015,4,0
10.9,1019,1015,4,0
10.10,1019,1015,4,0
10.11,1019,1015,4,0
10.12,1019,1015,4,0
10.13,1019,1015,4,0
10.14,1019,1015,4,0
10.15,1019,1015,4,0
10.16,1019,1015,4,0
10.17,1019,1015,4,0
10.18,1019,1015,4,0
10.19,1019,1015,4,0
10.20,1019,1015,4,0
10.21,1019,1015,4,0
10.22,1019,1015,4,0
10.23,1019,1015,4,0
10.24,1019,1015,4,0
10.25,1019,1015,4,0
10.26,1019,1015,4,0
10.27,1019,1015,4,0
10.28,1019,1015,4,0
10.29,1019,1015,4,0
10.30,1020,1015,4,1
10.31,1020,1015,4,0
11.1,1020,1015,4,0
11.2,1020,1015,4,0
11.3,1020,1015,4,0
11.4,1020,1015,4,0
11.5,1020,1015,4,0
11.6,1020,1015,4,0
11.7,1020,1015,4,0
11.8,1020,1015,4,0
11.9,1020,1015,4,0
11.10,1020,1015,4,0
11.11,1020,1015,4,0
11.12,1020,1015,4,0
11.13,1020,1015,4,0
11.14,1020,1015,4,0
11.15,1020,1015,4,0
11.16,1020,1015,4,0
11.17,1020,1015,4,0
11.18,1020,1015,4,0
11.19,1020,1015,4,0
11.20,1020,1015,4,0
11.21,1020,1016,4,0
11.22,1020,1016,4,0
11.23,1020,1016,4,0
11.24,1020,1016,4,0
11.25,1020,1016,4,0
11.26,1020,1016,4,0
11.27,1020,1016,4,0
11.28,1020,1016,4,0
11.29,1020,1016,4,0
11.30,1020,1016,4,0
12.1,1020,1016,4,0
12.2,1020,1016,4,0
12.3,1020,1016,4,0
12.4,1020,1016,4,0
12.5,1020,1016,4,0
12.6,1020,1016,4,0
12.7,1020,1016,4,0
12.8,1020,1016,4,0
12.9,1020,1016,4,0
12.10,1020,1016,4,0
12.11,1020,1016,4,0
12.12,1020,1016,4,0
12.13,1020,1016,4,0
12.14,1020,1016,4,0
12.15,1020,1016,4,0
12.16,1020,1016,4,0
12.17,1020,1016,4,0
12.18,1020,1016,4,0
